lambda,0.5,0.4,0.3,0.2,0.12,0.06,0.03,0.017,0.01
kodim01,0.9095697098 ,0.9306568195 ,0.9483732419 ,0.9650968259 ,0.9783518752 ,0.9882918469 ,0.9932866552 ,0.9956320270 ,0.9970599843 
kodim02,0.8845445763 ,0.8980198148 ,0.9121764288 ,0.9291995640 ,0.9460834117 ,0.9677541313 ,0.9806279881 ,0.9868264770 ,0.9909522247 
kodim03,0.9370322941 ,0.9471700697 ,0.9572807844 ,0.9676133418 ,0.9757241589 ,0.9843123145 ,0.9894206852 ,0.9924788489 ,0.9943456744 
kodim04,0.8941483809 ,0.9113905510 ,0.9278641993 ,0.9451072267 ,0.9614005599 ,0.9774828555 ,0.9863929188 ,0.9904241108 ,0.9934066117 
kodim05,0.9196225529 ,0.9410397608 ,0.9569200515 ,0.9709736221 ,0.9814766382 ,0.9901956235 ,0.9944787332 ,0.9963625273 ,0.9975779540 
kodim06,0.8870349629 ,0.9117938098 ,0.9340888551 ,0.9535433241 ,0.9693018634 ,0.9826437988 ,0.9897776049 ,0.9929657890 ,0.9951728558 
kodim07,0.9535838167 ,0.9636166725 ,0.9718291498 ,0.9788888195 ,0.9849072581 ,0.9905003770 ,0.9935269821 ,0.9952248239 ,0.9963520701 
kodim08,0.9353523226 ,0.9518791432 ,0.9632069328 ,0.9739884271 ,0.9819800571 ,0.9897672342 ,0.9940942827 ,0.9961855162 ,0.9974648500 
kodim09,0.9516531612 ,0.9603699407 ,0.9676429777 ,0.9747066193 ,0.9807581766 ,0.9861162475 ,0.9891982223 ,0.9909851518 ,0.9924765540 
kodim10,0.9327543818 ,0.9437862677 ,0.9557106822 ,0.9659503733 ,0.9745328317 ,0.9832646901 ,0.9886562490 ,0.9914960862 ,0.9935756148 
kodim11,0.8994492163 ,0.9156343438 ,0.9339479463 ,0.9525901756 ,0.9666611183 ,0.9812573271 ,0.9891752256 ,0.9928722620 ,0.9952302572 
kodim12,0.9088576900 ,0.9206640146 ,0.9330200756 ,0.9473664073 ,0.9611635748 ,0.9765184269 ,0.9858895080 ,0.9900709509 ,0.9929640479 
kodim13,0.8629065921 ,0.8991166908 ,0.9257600616 ,0.9529776963 ,0.9730642098 ,0.9869624103 ,0.9930261991 ,0.9955910394 ,0.9971427515 
kodim14,0.8909082318 ,0.9151023158 ,0.9350502160 ,0.9540637997 ,0.9705165657 ,0.9840058959 ,0.9911296549 ,0.9942721310 ,0.9962879600 
kodim15,0.9268984412 ,0.9347946188 ,0.9451058066 ,0.9566201340 ,0.9688437836 ,0.9812154854 ,0.9877215418 ,0.9910860629 ,0.9934831049 
kodim16,0.8921834051 ,0.9114897644 ,0.9323243074 ,0.9507380875 ,0.9672320028 ,0.9812583455 ,0.9889969860 ,0.9924827066 ,0.9947600455 
kodim17,0.9308386127 ,0.9419322547 ,0.9538298315 ,0.9654856335 ,0.9755062016 ,0.9849847575 ,0.9905349747 ,0.9931472922 ,0.9950122196 
kodim18,0.8863109909 ,0.9116267287 ,0.9334526949 ,0.9529984942 ,0.9691165207 ,0.9815417954 ,0.9885910644 ,0.9920366159 ,0.9946751062 
kodim19,0.9037318936 ,0.9181179687 ,0.9343554782 ,0.9515597086 ,0.9682730806 ,0.9813915023 ,0.9882886946 ,0.9917677449 ,0.9940734796 
kodim20,0.9466184178 ,0.9541800400 ,0.9620933184 ,0.9707767615 ,0.9793183885 ,0.9870089567 ,0.9904296653 ,0.9919593878 ,0.9934517925 
kodim21,0.9329593595 ,0.9473399408 ,0.9580537318 ,0.9686325982 ,0.9770538592 ,0.9847717818 ,0.9893442645 ,0.9915095159 ,0.9932890112 
kodim22,0.8747182151 ,0.8960698101 ,0.9176229300 ,0.9395573975 ,0.9588232838 ,0.9765817170 ,0.9860958520 ,0.9903544587 ,0.9933874373 
kodim23,0.9424826262 ,0.9510394242 ,0.9594559638 ,0.9683479698 ,0.9765135360 ,0.9847926343 ,0.9896702275 ,0.9921116694 ,0.9939402846 
kodim24,0.9073768080 ,0.9274532085 ,0.9463974424 ,0.9623996909 ,0.9757655014 ,0.9862947298 ,0.9919703705 ,0.9946578180 ,0.9963400527 
Average,0.9129806942 ,0.9293451656 ,0.9443984628 ,0.9591326124 ,0.9717653524 ,0.9832881202 ,0.9895968563 ,0.9926042089 ,0.9946842477 
