lambda,0.5,0.4,0.3,0.2,0.12,0.06,0.03,0.017,0.01
kodim01,0.1525675456 ,0.2235921224 ,0.3245442708 ,0.4980468750 ,0.7373453776 ,1.1815592448 ,1.6316324870 ,1.9979248047 ,2.3792521159 
kodim02,0.0481363932 ,0.0689697266 ,0.0978393555 ,0.1467692057 ,0.2441813151 ,0.4231567383 ,0.7157999674 ,0.9915771484 ,1.3474731445 
kodim03,0.0533040365 ,0.0729370117 ,0.1010742188 ,0.1480305990 ,0.2162882487 ,0.3460896810 ,0.5110677083 ,0.6694742839 ,0.8638102214 
kodim04,0.0638834635 ,0.0888264974 ,0.1232096354 ,0.1809285482 ,0.2832438151 ,0.4698893229 ,0.7444661458 ,0.9953206380 ,1.3155110677 
kodim05,0.2025349935 ,0.2956136068 ,0.4041748047 ,0.5701293945 ,0.7779337565 ,1.1594238281 ,1.5770874023 ,1.9529825846 ,2.3744099935 
kodim06,0.1047159831 ,0.1608886719 ,0.2334798177 ,0.3536783854 ,0.5182698568 ,0.8192952474 ,1.1604614258 ,1.4633382161 ,1.7906494141 
kodim07,0.1043294271 ,0.1391194661 ,0.1779174805 ,0.2416992188 ,0.3243611654 ,0.4756673177 ,0.6676432292 ,0.8541056315 ,1.0744425456 
kodim08,0.2062784831 ,0.3029174805 ,0.4100341797 ,0.5873616536 ,0.8054199219 ,1.2483723958 ,1.7086995443 ,2.1386515299 ,2.6049397786 
kodim09,0.0696614583 ,0.0938720703 ,0.1236165365 ,0.1730753581 ,0.2439371745 ,0.3756510417 ,0.5466105143 ,0.7077636719 ,0.9202270508 
kodim10,0.0752563477 ,0.1018880208 ,0.1363932292 ,0.1860961914 ,0.2645467122 ,0.4050903320 ,0.6009928385 ,0.7986653646 ,1.0711466471 
kodim11,0.0938110352 ,0.1377970378 ,0.1937052409 ,0.2934163411 ,0.4297688802 ,0.7042846680 ,1.0389200846 ,1.3587239583 ,1.7108357747 
kodim12,0.0501708984 ,0.0689900716 ,0.0932210286 ,0.1354980469 ,0.2108561198 ,0.3570149740 ,0.5886840820 ,0.7982991536 ,1.0553995768 
kodim13,0.1823527018 ,0.2956542969 ,0.4382120768 ,0.6916300456 ,1.0007324219 ,1.5999959310 ,2.1492716471 ,2.6133829753 ,3.0644327799 
kodim14,0.1355590820 ,0.1939493815 ,0.2695109049 ,0.3984375000 ,0.5814819336 ,0.9236857096 ,1.3446655273 ,1.7165120443 ,2.1259969076 
kodim15,0.0612996419 ,0.0818074544 ,0.1137288411 ,0.1689249674 ,0.2637125651 ,0.4457600911 ,0.6919148763 ,0.9234212240 ,1.2085164388 
kodim16,0.0609944661 ,0.0882568359 ,0.1289469401 ,0.1971638997 ,0.3094685872 ,0.5113728841 ,0.7764689128 ,1.0182495117 ,1.2892456055 
kodim17,0.0836995443 ,0.1112467448 ,0.1490275065 ,0.2112223307 ,0.3009236654 ,0.4705810547 ,0.6960245768 ,0.9128417969 ,1.1933186849 
kodim18,0.1265258789 ,0.1927693685 ,0.2761637370 ,0.4108683268 ,0.5965372721 ,0.9339396159 ,1.3268636068 ,1.6904500326 ,2.1330769857 
kodim19,0.0862223307 ,0.1215616862 ,0.1637776693 ,0.2397664388 ,0.3736979167 ,0.6411539714 ,0.9527180990 ,1.2330525716 ,1.5538736979 
kodim20,0.0615844727 ,0.0845133464 ,0.1131591797 ,0.1648763021 ,0.2521158854 ,0.4253946940 ,0.6324055990 ,0.8130696615 ,1.0367431641 
kodim21,0.1106974284 ,0.1622924805 ,0.2278645833 ,0.3321940104 ,0.4706827799 ,0.7272338867 ,1.0143636068 ,1.2714843750 ,1.5576171875 
kodim22,0.0865275065 ,0.1231689453 ,0.1755574544 ,0.2695312500 ,0.4197387695 ,0.6959025065 ,1.0546264648 ,1.3678181966 ,1.7445678711 
kodim23,0.0607299805 ,0.0795288086 ,0.1015014648 ,0.1368611654 ,0.1913452148 ,0.2834269206 ,0.4212443034 ,0.5516153971 ,0.7409057617 
kodim24,0.1313273112 ,0.1965942383 ,0.2829996745 ,0.4211222331 ,0.5989176432 ,0.9364217122 ,1.3114420573 ,1.6676432292 ,2.0655517578 
Average,0.1005071004 ,0.1452814738 ,0.2024858263 ,0.2982220120 ,0.4339794583 ,0.6900151571 ,0.9943364461 ,1.2710986667 ,1.5925810072 
